pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	6.992190137202676e-9	3.867702477016717e-7	0.7614608014455848	-0.5812764932613033	-2.2368448041403	100	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 93%73933	7.3612507374974275e-9	4.049099148681546e-7	0.7614608014455848	-0.7592439422814807	-2.364435917838942	35	
MEIOSIS I%GOBP%GO:0007127	7.595193597319889e-9	4.131617467359758e-7	0.7477396631498854	-0.6753468738080362	-2.354088302528709	55	
REGULATION OF TP53 ACTIVITY%REACTOME DATABASE ID RELEASE 93%5633007	7.88401937077983e-9	4.265167842016385e-7	0.7477396631498854	-0.5173165036593027	-2.119399698892667	146	
DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	8.482049446469915e-9	4.563620702182666e-7	0.7477396631498854	-0.591907754782148	-2.2357579590330885	91	
TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-6791312.6	8.589954951542934e-9	4.5965595898310723e-7	0.7477396631498854	-0.7090874373841951	-2.372483151207718	46	
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME DATABASE ID RELEASE 93%69052	1.0878930741782594e-8	5.728018827999541e-7	0.7477396631498854	-0.6162265050135642	-2.2925732176329334	78	
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.6	1.3938008481027627e-8	7.299661250223298e-7	0.7477396631498854	-0.7627275650327809	-2.3664464674161927	34	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 93%1538133	1.4064642115019988e-8	7.327008797062794e-7	0.7477396631498854	-0.806602892871993	-2.3535454484965768	26	
PYRIMIDINE METABOLISM%WIKIPATHWAYS_20250810%WP4022%HOMO SAPIENS	1.4291524544963211e-8	7.382496582673578e-7	0.7477396631498854	-0.6611671267058146	-2.3484776747256557	61	
DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	1.4321113622696054e-8	7.382496582673578e-7	0.7477396631498854	-0.6624925300277222	-2.3293140578090896	58	
REGULATION OF DNA-TEMPLATED DNA REPLICATION INITIATION%GOBP%GO:0030174	1.4834496209736872e-8	7.60731508755569e-7	0.7477396631498854	-0.9329815379760984	-2.2525730293583868	12	
MITOTIC DNA REPLICATION%GOBP%GO:1902969	1.8074328245408128e-8	9.173187417746827e-7	0.7337619883564803	-0.9353152522834914	-2.2329415563671122	11	
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	2.0242462045626487e-8	1.0220886220576327e-6	0.7337619883564803	-0.7309437050820137	-2.335049355347578	37	
POSITIVE REGULATION OF SPINDLE CHECKPOINT%GOBP%GO:0090232	2.4406841731675855e-8	1.2260702229085739e-6	0.7337619883564803	-0.9332903812326784	-2.2281074443341837	11	
REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION%REACTOME%R-HSA-6804756.4	2.5458184784679822e-8	1.2676008796827368e-6	0.7337619883564803	-0.5956617631371249	-2.2511619018469617	86	
REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051988	2.6144195472858547e-8	1.2935464755063581e-6	0.7337619883564803	-0.8381295607568776	-2.390722761169101	22	
AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	2.7176610745076806e-8	1.3379045469801312e-6	0.7337619883564803	-0.7278029087609813	-2.351585833376975	38	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	2.7707673627911348e-8	1.3572624604000754e-6	0.7337619883564803	-0.552299246010064	-2.1713544655724535	115	
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	3.545878525639085e-8	1.7114078413452174e-6	0.7195128263389107	-0.7877678278015376	-2.3294539530459075	27	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	3.545878525639085e-8	1.7114078413452174e-6	0.7195128263389107	-0.7877678278015376	-2.3294539530459075	27	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	3.545878525639085e-8	1.7114078413452174e-6	0.7195128263389107	-0.7877678278015376	-2.3294539530459075	27	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.4	3.6787185113102225e-8	1.766861583529778e-6	0.7195128263389107	-0.817948941216619	-2.3559376869969495	24	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	3.716083160547989e-8	1.7761434368327912e-6	0.7195128263389107	-0.6240356612154654	-2.253146199463496	67	
REGULATION OF DNA REPAIR%GOBP%GO:0006282	3.810161215245407e-8	1.8123114649906413e-6	0.7195128263389107	-0.45796909456292173	-1.9711782583158335	212	
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5	4.06526453081556e-8	1.9243555081927886e-6	0.7195128263389107	-0.6627859082851437	-2.328446704089062	57	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	4.4865647806015935e-8	2.0739303675963988e-6	0.7195128263389107	-0.7953646026686892	-2.3207538146075737	26	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	4.4865647806015935e-8	2.0739303675963988e-6	0.7195128263389107	-0.7953646026686892	-2.3207538146075737	26	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	4.4865647806015935e-8	2.0739303675963988e-6	0.7195128263389107	-0.7953646026686892	-2.3207538146075737	26	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	4.4865647806015935e-8	2.0739303675963988e-6	0.7195128263389107	-0.7953646026686892	-2.3207538146075737	26	
MEMBRANELESS ORGANELLE ASSEMBLY%GOBP%GO:0140694	5.7732080750144775e-8	2.643860777050816e-6	0.7195128263389107	-0.43235055046502957	-1.8907696097509594	261	
RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME%R-HSA-110314.5	5.958613954543879e-8	2.716134860946252e-6	0.7195128263389107	-0.7686596930258219	-2.3150560133965232	29	
SUMOYLATION OF DNA REPLICATION PROTEINS%REACTOME%R-HSA-4615885.7	6.316251906729778e-8	2.865890150859972e-6	0.7049757151672383	-0.703133191862307	-2.3190541559241864	43	
PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME%R-HSA-5651801.3	6.515099427121512e-8	2.9425536219925873e-6	0.7049757151672383	-0.8296415389760459	-2.310289170961975	20	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.4	6.582965046154027e-8	2.9596289426681533e-6	0.7049757151672383	-0.893810397570795	-2.267390458463449	14	
DNA DAMAGE BYPASS%REACTOME%R-HSA-73893.3	6.974271703069879e-8	3.1213035994739104e-6	0.7049757151672383	-0.6874271688745915	-2.3000116626713525	46	
PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0034502	8.686937986190663e-8	3.8702077562006e-6	0.7049757151672383	-0.6112923573366633	-2.239930203009308	72	
TRANSCRIPTIONAL REGULATION BY TP53%REACTOME DATABASE ID RELEASE 93%3700989	8.991865465394524e-8	3.98801384559795e-6	0.7049757151672383	-0.4029322207283774	-1.8017397739655867	320	
MEIOTIC CHROMOSOME SEGREGATION%GOBP%GO:0045132	1.0059907765383499e-7	4.4016547515050125e-6	0.7049757151672383	-0.7752376784668134	-2.3195904995635312	28	
LEADING STRAND SYNTHESIS%REACTOME%R-HSA-69109.5	1.0103331036361292e-7	4.4016547515050125e-6	0.7049757151672383	-0.8975734068258374	-2.2054710278174587	13	
POLYMERASE SWITCHING%REACTOME%R-HSA-69091.4	1.0103331036361292e-7	4.4016547515050125e-6	0.7049757151672383	-0.8975734068258374	-2.2054710278174587	13	
FANCONI ANEMIA%WIKIPATHWAYS_20250810%WP5465%HOMO SAPIENS	1.039339355210641e-7	4.5080772208828066e-6	0.7049757151672383	-0.7102296800322968	-2.3105986764224973	39	
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME%R-HSA-5693554.3	1.0560063988269144e-7	4.560280264407806e-6	0.7049757151672383	-0.7752459003667713	-2.2924262244014484	27	
HALLMARK_DNA_REPAIR%MSIGDBHALLMARK%HALLMARK_DNA_REPAIR	1.0695361974192123e-7	4.598538602528194e-6	0.7049757151672383	-0.5295299991970893	-2.084597449593605	117	
SEXUAL REPRODUCTION%GOBP%GO:0019953	1.1270126814000789e-7	4.824594287419642e-6	0.7049757151672383	-0.4056364380102388	-1.8095125748870653	314	
MITOTIC METAPHASE CHROMOSOME ALIGNMENT%GOBP%GO:0007080	1.1577924395055432e-7	4.934902320074276e-6	0.7049757151672383	-0.6633348034583096	-2.261325107285432	52	
DNA REPLICATION%PANTHER PATHWAY%P00017	1.2254075397628164e-7	5.2005873433209875e-6	0.6901324587967956	-0.8776077205318634	-2.2653628142940465	15	
POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252	1.4949309907542017e-7	6.317206238182777e-6	0.6901324587967956	-0.5618824212472403	-2.146567521546398	95	
ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0008608	1.6558128511686496e-7	6.967150996840395e-6	0.6901324587967956	-0.7485637386200709	-2.2598287676039686	30	
MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094	2.0170690268406816e-7	8.379772843153312e-6	0.6901324587967956	-0.786595641335347	-2.2868700472290397	25	
MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174	2.0170690268406816e-7	8.379772843153312e-6	0.6901324587967956	-0.786595641335347	-2.2868700472290397	25	
SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173	2.0170690268406816e-7	8.379772843153312e-6	0.6901324587967956	-0.786595641335347	-2.2868700472290397	25	
MITOTIC PROPHASE%REACTOME DATABASE ID RELEASE 93%68875	2.044768927960647e-7	8.459157506176692e-6	0.6901324587967956	-0.5837314951883272	-2.1951551377960445	84	
SPINDLE ASSEMBLY%GOBP%GO:0051225	2.114781666642614e-7	8.71219258985907e-6	0.6901324587967956	-0.5833487241486012	-2.19046694936142	82	
SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577	2.1687897127811694e-7	8.897459796684747e-6	0.6901324587967956	-0.7782776083027043	-2.2708965450962273	26	
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	2.1833319513484676e-7	8.919952860156437e-6	0.6901324587967956	-0.8495326633572454	-2.258710929084771	17	
POSITIVE REGULATION OF MITOTIC CELL CYCLE SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0090267	2.2039830549764015e-7	8.966013047465205e-6	0.6901324587967956	-0.9311660908250549	-2.1552971779011783	10	
POSITIVE REGULATION OF CHROMOSOME CONDENSATION%GOBP%GO:1905821	2.2151060130105035e-7	8.966013047465205e-6	0.6901324587967956	-0.9527068594278684	-2.059807045493614	8	
REMOVAL OF THE FLAP INTERMEDIATE%REACTOME%R-HSA-69166.4	2.430986642787479e-7	9.76958958566756e-6	0.674962860011025	-0.8887080270553434	-2.183687474421455	13	
SISTER CHROMATID COHESION%GOBP%GO:0007062	3.121666388117254e-7	1.2494279372927838e-5	0.674962860011025	-0.6998057570333147	-2.2862085600430846	40	
REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000779	3.6037163116481634e-7	1.436525943501531e-5	0.674962860011025	-0.5012677702294166	-2.027665389748154	133	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME%R-HSA-72202.4	3.802815085419497e-7	1.4990966020601203e-5	0.674962860011025	-0.5982539045480334	-2.2153831573491116	75	
RECIPROCAL HOMOLOGOUS RECOMBINATION%GOBP%GO:0140527	3.8063594405345323e-7	1.4990966020601203e-5	0.674962860011025	-0.7168228065091503	-2.2323281043814927	35	
RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131	3.8063594405345323e-7	1.4990966020601203e-5	0.674962860011025	-0.7168228065091503	-2.2323281043814927	35	
MRNA SPLICING%REACTOME%R-HSA-72172.5	4.057325872370573e-7	1.591570937823134e-5	0.674962860011025	-0.44264652420230866	-1.906677623327806	211	
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 93%174143	4.223904708373014e-7	1.6438168284047705e-5	0.674962860011025	-0.5962402327961487	-2.204832395673593	74	
REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 93%453276	4.223904708373014e-7	1.6438168284047705e-5	0.674962860011025	-0.5962402327961487	-2.204832395673593	74	
PRE-MRNA SPLICING%REACTOME DATABASE ID RELEASE 93%72163	4.426011560620195e-7	1.715689363223088e-5	0.674962860011025	-0.4441287797013803	-1.895374985895929	203	
REGULATION OF CELL DIVISION%GOBP%GO:0051302	4.794750361056532e-7	1.8513377276455926e-5	0.6594443980379349	-0.5357767980419336	-2.0694310148362978	101	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	5.195012864256135e-7	1.998050650838512e-5	0.6594443980379349	-0.6945775495790172	-2.244232203677718	38	
CENTROSOME DUPLICATION%GOBP%GO:0051298	5.28967542130112e-7	2.026542575802756e-5	0.6594443980379349	-0.7129245097844801	-2.2201880367683	35	
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	5.464536807369121e-7	2.0824605697015373e-5	0.6594443980379349	-0.8290025730408879	-2.2647858963442387	19	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.3	5.747630571107435e-7	2.176583484735531e-5	0.6594443980379349	-0.7890816519759334	-2.2727912566801436	24	
DUAL INCISION IN GG-NER%REACTOME DATABASE ID RELEASE 93%5696400	5.928008154398318e-7	2.236289972728193e-5	0.6594443980379349	-0.6912754419257776	-2.258340713540376	40	
TERMINATION OF TRANSLESION DNA SYNTHESIS%REACTOME%R-HSA-5656169.2	7.78258290423516e-7	2.9135859800418015e-5	0.6594443980379349	-0.7292301299090725	-2.201462802365987	30	
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	7.829185197074891e-7	2.919930206454522e-5	0.6594443980379349	-0.7625118120234157	-2.2248943321077195	26	
POSITIVE REGULATION OF DNA-DIRECTED DNA POLYMERASE ACTIVITY%GOBP%GO:1900264	9.479704448579909e-7	3.522157358517652e-5	0.6594443980379349	-0.9413894204007061	-2.0353380911511496	8	
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	9.805887827455776e-7	3.629653065756751e-5	0.6435518361507222	-0.47125267921182085	-1.9381364210041954	151	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	1.0717858791433268e-6	3.908445839275999e-5	0.6435518361507222	-0.7654408563909885	-2.2253667264596833	25	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 93%9704646	1.0717858791433268e-6	3.908445839275999e-5	0.6435518361507222	-0.7654408563909885	-2.2253667264596833	25	
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME%R-HSA-9701192.4	1.0717858791433268e-6	3.908445839275999e-5	0.6435518361507222	-0.7654408563909885	-2.2253667264596833	25	
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 93%9701193	1.0717858791433268e-6	3.908445839275999e-5	0.6435518361507222	-0.7654408563909885	-2.2253667264596833	25	
POSITIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:1901970	1.1510217998816224e-6	4.1819042958060714e-5	0.6435518361507222	-0.7956598116725152	-2.2156608129161315	20	
MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.7	1.1685943130487969e-6	4.230139561131784e-5	0.6435518361507222	-0.7014243758033556	-2.1843743432625966	35	
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	1.2163305797597282e-6	4.386809849199371e-5	0.6435518361507222	-0.7410254060468094	-2.2172238779735336	28	
IMPAIRED BRCA2 BINDING TO PALB2%REACTOME%R-HSA-9709603.2	1.2749993407505066e-6	4.581621718623901e-5	0.6435518361507222	-0.778407584411047	-2.24204674833435	24	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME%R-HSA-159236.5	1.3322409088402697e-6	4.752624633493223e-5	0.6435518361507222	-0.5992626111394641	-2.148735963416279	66	
TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE%REACTOME%R-HSA-110313.3	1.4032495255693516e-6	4.9699261973941854e-5	0.6435518361507222	-0.6834373670581974	-2.1832871290554867	37	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.10	1.4204677651039128e-6	4.994973434004687e-5	0.6435518361507222	-0.555882119643826	-2.094402781066035	85	
E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 93%113510	1.4493969686546255e-6	5.0785631862538944e-5	0.6435518361507222	-0.7880797771304267	-2.225751723730925	21	
DNA IR DOUBLE STRAND BREAKS AND CELLULAR RESPONSE VIA ATM%WIKIPATHWAYS_20250810%WP3959%HOMO SAPIENS	1.5695270142998146e-6	5.476560307549013e-5	0.6435518361507222	-0.6540424980988859	-2.166917063977723	44	
REGULATION OF CYTOKINESIS%GOBP%GO:0032465	1.5741078275811199e-6	5.476560307549013e-5	0.6435518361507222	-0.5755966485924527	-2.109132074790692	72	
TELOMERE MAINTENANCE%GOBP%GO:0000723	1.6280491503924612e-6	5.644285892522596e-5	0.6435518361507222	-0.5446933228187755	-2.0565177397766616	90	
PROTEIN-DNA COMPLEX ORGANIZATION%GOBP%GO:0071824	1.6920245190183787e-6	5.8454994435982304e-5	0.6435518361507222	-0.48921323971955283	-1.9816805478561685	135	
DNA REPLICATION CHECKPOINT SIGNALING%GOBP%GO:0000076	1.720275655899658e-6	5.922319618177634e-5	0.6435518361507222	-0.8197845693582525	-2.1796176252800286	17	
TELOMERE ORGANIZATION%GOBP%GO:0032200	1.7314717768098532e-6	5.940094464972061e-5	0.6435518361507222	-0.5379787769763619	-2.0364526836945083	92	
ATM SIGNALING%WIKIPATHWAYS_20250810%WP2516%HOMO SAPIENS	1.7503810798811996e-6	5.9798611283763136e-5	0.6435518361507222	-0.7180554103733452	-2.167727595363715	30	
2'-DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009265	1.7673568843769118e-6	5.9798611283763136e-5	0.6435518361507222	-0.8912524187190253	-2.1518230308307946	12	
DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009263	1.7673568843769118e-6	5.9798611283763136e-5	0.6435518361507222	-0.8912524187190253	-2.1518230308307946	12	
DEOXYRIBOSE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0046385	1.7673568843769118e-6	5.9798611283763136e-5	0.6435518361507222	-0.8912524187190253	-2.1518230308307946	12	
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	1.7873195552504153e-6	6.026694637327256e-5	0.6435518361507222	-0.6997067005320025	-2.156782575061404	33	
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	1.7950528427745778e-6	6.03211272694829e-5	0.6435518361507222	-0.7357212249011773	-2.2013532249659233	28	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	1.81895270981469e-6	6.091635503685523e-5	0.6435518361507222	-0.6965084093555405	-2.1690650506982365	35	
REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018	1.8974138593480473e-6	6.332859952251143e-5	0.6435518361507222	-0.5242605572879108	-2.0174383743021895	100	
POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740	2.3609518745633113e-6	7.82691318415837e-5	0.6272567397185284	-0.7128620033673242	-2.1847192664366735	32	
NEGATIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010972	2.3881216922115566e-6	7.89041818171644e-5	0.6272567397185284	-0.6185596886368717	-2.17783884113588	59	
RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES%REACTOME DATABASE ID RELEASE 93%380320	2.6090571480292838e-6	8.59156410685496e-5	0.6272567397185284	-0.5507294458653299	-2.0512104139100895	79	
RNA SPLICING, VIA TRANSESTERIFICATION REACTIONS%GOBP%GO:0000375	2.703750605951003e-6	8.873709488731192e-5	0.6272567397185284	-0.41215774832393637	-1.7755187913652397	226	
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	2.7316027508252518e-6	8.935335775623067e-5	0.6272567397185284	-0.643788254524005	-2.1329435906251795	44	
DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009262	2.8433343799470026e-6	9.270023279787479e-5	0.6272567397185284	-0.7124851306687019	-2.1546894952815183	31	
GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20250810%WP2363%HOMO SAPIENS	2.872161282364763e-6	9.322029185809472e-5	0.6272567397185284	-0.7629064103886858	-2.197398729085545	24	
NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20250810%WP4753%HOMO SAPIENS	2.8782214833293513e-6	9.322029185809472e-5	0.6272567397185284	-0.71209339632179	-2.153504816688381	31	
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	3.2270927742163486e-6	1.041769031309317e-4	0.6272567397185284	-0.7749598102927747	-2.188697367494902	21	
POSITIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902808	3.30359538093012e-6	1.0613017259230394e-4	0.6272567397185284	-0.6671719506625186	-2.1795965656119627	40	
AURKA ACTIVATION BY TPX2%REACTOME DATABASE ID RELEASE 93%8854518	3.3091573213322475e-6	1.0613017259230394e-4	0.6272567397185284	-0.5785653434372608	-2.104439717222489	71	
CONDENSATION OF PROMETAPHASE CHROMOSOMES%REACTOME DATABASE ID RELEASE 93%2514853	3.829348877306735e-6	1.2160624138791702e-4	0.610526878385931	-0.891607447186755	-2.128594947991142	11	
GLOBAL GENOME NUCLEOTIDE EXCISION REPAIR (GG-NER)%REACTOME%R-HSA-5696399.2	3.845413186798703e-6	1.2160624138791702e-4	0.610526878385931	-0.552835273342813	-2.0758893344046103	82	
MRNA PROCESSING%WIKIPATHWAYS_20250810%WP411%HOMO SAPIENS	3.853457984260625e-6	1.2160624138791702e-4	0.610526878385931	-0.5286290130041573	-2.01045110179989	93	
2'-DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009394	3.996216769139833e-6	1.2570846744073739e-4	0.610526878385931	-0.7071430502603135	-2.1347844216116143	30	
POSTREPLICATION REPAIR%GOBP%GO:0006301	4.277103679156326e-6	1.336900407142006e-4	0.610526878385931	-0.6941211072126151	-2.1535873586156713	34	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME%R-HSA-5620912.4	4.473608697961255e-6	1.3938971911432442e-4	0.610526878385931	-0.5266616081873983	-2.0120129411968435	95	
POSITIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902751	4.611636622770355e-6	1.4323714254825526e-4	0.610526878385931	-0.7556527925819876	-2.158656531492379	23	
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770	4.655476148287292e-6	1.4414408225168766e-4	0.610526878385931	-0.4888009724462842	-1.935665087928454	121	
NUCLEOTIDE EXCISION REPAIR IN XERODERMA PIGMENTOSUM %WIKIPATHWAYS_20250810%WP5114%HOMO SAPIENS	4.764393788708414e-6	1.470539850897274e-4	0.610526878385931	-0.6592131208360413	-2.177377323996351	42	
