name	description	Ctl-1	Ctl-2	Ctl-3	Mub-1	Mub-2	Mub-3
RPL23A	RPL23A	173.267343208351	160.32092348549696	173.01813234787005	186.2627339963524	188.96113131028235	174.6584301922068
RPL23AP53	RPL23AP53	2.2905074288077247	2.482278046491944	2.2348717872875112	2.300060949994609	2.057614474303703	2.51818780048196
RPL23AP7	RPL23AP7	3.1255882622272075	2.8888580713483836	2.5603385524264692	2.405568333021885	3.245515614107903	2.441296569932893
RPL23AP82	RPL23AP82	5.201360619584208	6.398285654319753	6.4225441654087705	7.195603522460199	6.10920586185017	6.401194943209868
RPL24	RPL24	351.40201470291845	354.15260059863516	339.98258286415546	398.079356161911	408.8925423368885	366.21370829757115
RPL26	RPL26	105.17246610608802	108.3000792525494	103.21636011773487	141.06337110746753	138.4541203482502	152.24463648715363
RPL26L1	RPL26L1	22.093852907041178	22.426098213134118	21.025153027976685	18.822517132065975	19.473093684647417	19.18436202199234
RPL26P30	RPL26P30	1.6463022144555521	1.7761127401623393	1.6924271787225813	1.7303210816473205	1.7818517097062996	1.8453895331776196
RPL27	RPL27	371.443954704986	344.43747789943393	361.15962038253036	383.85696092983426	381.5496036010382	351.12380430231667
RPL27A	RPL27A	353.1437547269077	344.5658715914939	365.3038971919664	477.52641558144956	498.1124029443253	432.7630683377891
RPL28	RPL28	551.2726473187759	475.6558311846805	593.1523305735795	623.8862573168864	633.4694953209431	567.6495095284907
RPL29	RPL29	462.92109514299455	441.95248701894934	471.5362493333223	566.7223571927084	588.3292520083836	568.8797692172758
RPL29P4	RPL29P4	0.9782375477199657	1.3267348179525909	0.9980980797594711	1.5193063155927693	1.1879011398041996	2.0376176095502885
RPL3	RPL3	980.9098063869081	940.3126027495605	950.862003245637	1284.2991706378155	1337.1100079717487	1267.6864952548383
RPL30	RPL30	188.44195492420218	171.31998310529747	171.30400738480486	228.90881821597725	228.31035656629646	194.24647117458173
RPL30-AS1	RPL30-AS1	2.0757723573570006	1.9901022269288864	1.4971471196392065	1.7092196050418655	0.9121383752067962	2.076063224824822
RPL31	RPL31	170.52350618425842	164.51511742612126	175.38319084121315	217.57732527884784	220.1011111894353	205.9916066409518
RPL31P46	RPL31P46	1.4554265953882417	1.1983411258926628	1.0848892171298599	1.3715959793545833	1.357601302633371	1.9030579560894203
RPL32	RPL32	575.4899914879409	569.8112053619611	590.2882230403567	688.1191521038918	686.0129082369253	637.0053994837496
RPL32P3	RPL32P3	11.882007286940071	12.13320389966321	11.044172230381973	15.003149866478596	12.069924081224816	12.590939002409801
RPL34	RPL34	145.5665189912076	143.92932879917944	134.39607621804703	182.33785934773778	185.50349049263798	171.44822131678322
RPL35	RPL35	351.78376594105305	352.5262804992094	370.03401417865257	361.70041049410634	367.59176520833887	334.4960756960808
RPL35A	RPL35A	303.7785477456245	296.9746097346138	306.7632750356392	386.2203263096452	392.0922262168005	350.3356691891887
RPL36	RPL36	427.5375272583919	412.3791399478126	414.53616986531944	489.786373489219	496.9245018045211	395.0479197534715
RPL36A	RPL36A	7.372570786474864	8.067403651098818	5.554632791704883	7.132299092643834	4.221291550375638	6.4780861737589355
RPL36AL	RPL36AL	59.14758245848281	53.09079166678029	55.329350073622855	61.29978953884715	58.46170609464954	59.821377367174506
RPL37	RPL37	409.69065687559834	383.93993715653846	403.47029985059487	502.0463313969884	509.4611013335262	459.8864499139726
RPL37A	RPL37A	555.5434892954069	535.1021106084272	559.8028360390077	662.396452121842	668.9580418725936	597.6755350579016
RPL38	RPL38	297.5512306735535	285.93275221746	310.77736513901965	342.2237475872713	343.3246419237674	320.1366383910425
RPL39	RPL39	15.604081858752625	14.422891408065261	14.580911078225316	16.54355765867682	17.818517097062998	15.435914532725297
RPL3P4	RPL3P4	1.073675357253621	1.241139023245972	0.8896091580464851	1.6459151752255001	1.6121515468771281	1.172591265873279
RPL4	RPL4	907.2079579745429	905.0899332277869	923.6312838956775	1224.5608903677721	1263.6722625074246	1183.7981627258057
RPL41	RPL41	173.98312677985342	171.98335051427375	187.70753234780835	195.0620497408272	196.91582644289974	194.3810308280426
RPL5	RPL5	690.6595681426793	674.4092664934493	669.1162735570124	918.1885515331691	932.7993700312478	919.3692208675626
RPL5P12	RPL5P12	1.5747238573053108	2.011501175605541	1.7792183160929702	2.300060949994609	2.354589759254753	2.8834211455900305
RPL6	RPL6	476.902734239675	474.5216869048178	467.28348360217325	570.879348083983	583.620072489874	538.7384068420413
RPL7	RPL7	529.8229996260868	513.3393798042694	538.2135406181235	640.1554957796923	635.4634722341859	637.466746867044
RPL7A	RPL7A	774.5732621751456	740.7674063397554	775.9561636599609	891.3896762442411	918.990019281024	929.7110913764122
RPL7AP45	RPL7AP45	1.0498159048702072	1.3053358692759363	0.8462135893612907	1.624813698620045	1.5273014654625425	1.4032649575204816
RPL7AP6	RPL7AP6	1.4554265953882417	1.3695327153059003	1.9311028064911506	4.389107133934667	4.348566672497517	2.7680842997664294
RPL7L1	RPL7L1	136.73852160934447	134.42819558674478	139.12619320473323	131.8631273074891	144.05422572161285	140.1150448680382
RPL8	RPL8	1326.8480064940247	1261.8960034623271	1351.359706641296	1384.1091549816183	1471.5549619731596	1317.5312354582713
RPL9	RPL9	215.04524433170857	219.36062288438725	226.28619290894616	291.8967258832608	285.73264916361734	268.4849542697064
RPLP0	RPLP0	1108.3431415667212	1070.3968117549443	1136.26957045313	1285.9239843364355	1366.9348115889757	1267.8595005235738
RPLP0P6	RPLP0P6	1.8133183811394489	1.8617085348689582	1.9311028064911506	2.42666980962734	2.4606523610229853	2.0952860324620888
RPLP1	RPLP1	565.182708058306	531.1005072058928	572.0620841925751	634.204879376954	666.0519265841441	537.3159190768836
RPLP2	RPLP2	344.0294439164436	329.4796127744523	351.156941800593	381.93672655873786	402.8893990768065	359.9278502001849
RPN1	RPN1	320.933494009299	319.8714848186343	332.21477606950566	279.7844783117296	298.9056243032318	285.958486411982
RPN2	RPN2	496.46748519407436	493.95193230322025	528.5363288013251	443.19431314437406	464.7663209483932	437.2612053249095
RPP14	RPP14	20.2328156211349	17.803925298976704	20.461010635069158	22.852899163707903	21.785258403194877	21.529544553738894
RPP21	RPP21	2.266647976424311	1.8403095861923036	1.9311028064911506	1.3504945027491282	1.0818385380359676	1.2494824964223465
RPP25L	RPP25L	13.38515278709514	12.668177616579577	14.125257607030775	15.340773492165878	17.309416608575482	14.570888189048288
RPP30	RPP30	25.386457335952283	26.898478486554946	23.498700443032764	20.15191015820965	20.809482466927143	21.39498490027803
RPP38	RPP38	4.223123071864243	4.622172914157414	5.03388596748255	5.739601636683795	3.903103745070942	4.517359794757715
RPP40	RPP40	15.413206239685314	15.064859868364904	13.582812998465846	13.104016971987635	11.730523755566473	12.302596887850797
RPRD1A	RPRD1A	80.35863562733768	82.21476081570732	83.47137636597142	86.64266294199876	86.0379825543899	89.78973447367356
RPRD1B	RPRD1B	46.90768338579153	45.173180656418054	49.49264608546421	45.79020423383763	45.946319085998155	46.48074886691129
RPRD2	RPRD2	100.71074851038965	102.99313998073903	107.01347237768937	102.046740863981	108.22627884430405	113.45301067514907
RPRM	RPRM	3.8890907384964493	2.8888580713483836	3.8188100442971065	3.629453976138282	3.7758286229490636	2.5950790310310277
RPRML	RPRML	3.1494477146106217	2.4608790978152895	3.4716454948155513	2.278959473389154	3.054602930925085	1.633938649167684
RPS10	RPS10	5.177501167200795	4.964556092983888	3.970694534695287	6.0350223091601665	5.51525529194807	4.940261562777586
RPS11	RPS11	702.7801699534534	676.4421666177315	689.6640753294519	855.4749630617564	875.4195024746342	834.7888672635884
RPS12	RPS12	384.42349680156315	376.17211878691285	375.95750930418166	487.97164650114985	496.52146391780184	432.2824981468574
